Producto;Precio;Imagen
Yogur Firme Entero Vainilla La Serenísima Nutrición Activa 120 grs;$763,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur Firme Entero Vainilla La Serenísim_1.jpg
Yogur Cremoso Vainilla Descremado La Serenísima Nutrición Activa 120 grs;$812,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur Cremoso Vainilla Descremado La Ser_11.jpg
Yogur entero natural Tregar sin azúcar en pote 140 g.;$1.387,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur entero natural Tregar sin azúcar e_8.jpg
Yogur bebible entero Carrefour Classic sabor frutilla 900 ml;$1.968,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible entero Carrefour Classic s_12.jpg
Yogur Griego sabor vainilla Yogurísimo 140 grs;$2.059,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor vainilla Yogurísimo 1_4.jpg
Yogur Griego sabor frutilla Yogurísimo 140 grs;$2.059,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor frutilla Yogurísimo 1_7.jpg
Yogur cremoso Milkaut sabor natural en pote 180 g.;$2.179,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur cremoso Milkaut sabor natural en p_6.jpg
Yogur natural sin azúcar Tregar en pote 280 g.;$2.691,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur natural sin azúcar Tregar en pote _9.jpg
Yogur Griego natural sin endulzar Yogurísimo 190 grs;$3.080,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego natural sin endulzar Yogurí_2.jpg
Yogur batido Ser PRO+ con proteínas sabor natural 175 grs;$3.190,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_3.jpg
