Producto;Precio;Imagen
Vinagre de alcohol Casalta 1 l.;$1.173,75;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Casalta 1 l_7.jpg
Vinagre de alcohol Alcazar 1 l.;$1.230,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Alcazar 1 l_10.jpg
Vinagre de alcohol Carrefour classic 1 l.;$1.431,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Carrefour classic 1 l_3.jpg
Vinagre de alcohol Menoyo 1 l.;$1.639,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Menoyo 1 l_4.jpg
Aceite en aerosol Natura 120 cc.;$3.101,25;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Natura 120 cc_9.jpg
Aceite de girasol Carrefour Classic  alto omega pet 900 cc.;$3.186,60;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic  alt_1.jpg
Aceite de girasol Legitimo 900 cc.;$3.569,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Legitimo 900 cc_12.jpg
Aceite de girasol Cocinero 900 cc.;$3.705,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Cocinero 900 cc_2.jpg
Aceite en aerosol Carrefour classic girasol 150 cc.;$3.903,90;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Carrefour classic gira_8.jpg
Aceite de girasol Natura 900 cc.;$3.999,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Natura 900 cc_11.jpg
