Producto;Precio;Imagen
Agua mineral sin gas Carrefour Classic 2 lts;$1.311,20;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Carrefour Classic 2_3.jpg
Agua mineralizada sin gas Cellier Favaloro 2 lts;$1.345,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineralizada sin gas Cellier Favalo_15.jpg
Soda Carrefour Classic sifón 2 lts;$1.554,80;D:/python/scrapling/imagenes_productos_carrefour\Soda Carrefour Classic sifón 2 lts_0.jpg
Soda saldan sifón 2 lts;$1.800,00;D:/python/scrapling/imagenes_productos_carrefour\Soda saldan sifón 2 lts_13.jpg
Agua saborizada de pomelo Levité 2,25 lts;$2.199,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de pomelo Levité 225 lts_5.jpg
Agua saborizada de manzana Levité 2,25 lts;$2.199,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de manzana Levité 225 lt_12.jpg
Agua mineralizada sin gas Glaciar bajo sodio 2 lts;$2.270,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineralizada sin gas Glaciar bajo s_14.jpg
Agua mineral sin gas Villa del Sur 2,25 lts;$2.449,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villa del Sur 225 l_7.jpg
Agua mineral sin gas Villavicencio 2 lts;$2.589,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villavicencio 2 lts_2.jpg
Agua saborizada de pera Aquarius 2,25 lts;$2.775,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de pera Aquarius 225 lts_8.jpg
