Producto;Precio;Imagen
Pañales Babysec ultrasoft XG 32 uni;$10.237,50;D:/python/scrapling/imagenes_productos_carrefour\Pañales Babysec ultrasoft XG 32 uni_9.jpg
Pañal Carrefour baby talle XXG hiperpack 26 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle XXG hiperpack_0.jpg
Pañal Carrefour baby talle XG hiperpack 28 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle XG hiperpack _2.jpg
Pañal Carrefour baby talle G hiperpack 32 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle G hiperpack 3_5.jpg
Pañal talle M Carrefour baby hiperpack 38 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal talle M Carrefour baby hiperpack 3_8.jpg
Pañal Carrefour baby talle P hiperpack 44 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle P hiperpack 4_14.jpg
Pañales talle XG Toddler Deluxe 30 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle XG Toddler Deluxe 30 uni_4.jpg
Pañales Huggies Talle XXG Protect Plus 30 uni;$20.650,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales Huggies Talle XXG Protect Plus 3_10.jpg
Pañales Huggies Natural Care RN 34 uni;$20.849,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales Huggies Natural Care RN 34 uni_1.jpg
Pants Huggies Soft Comfort XG 24 uni;$22.925,00;D:/python/scrapling/imagenes_productos_carrefour\Pants Huggies Soft Comfort XG 24 uni_15.jpg
