Producto;Precio;Imagen
Sal fina Dos Estrellas 500 g.;$779,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Dos Estrellas 500 g_2.jpg
Sal fina Bulnez en bolsa 500 g.;$988,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Bulnez en bolsa 500 g_1.jpg
Sal fina Carrefour Classic en bolsa 500 grs;$1.082,90;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Carrefour Classic en bolsa 500 _5.jpg
Sal gruesa Dos Anclas caja 500 g.;$1.349,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Dos Anclas caja 500 g_3.jpg
Sal parrillera Dos Anclas caja 500 g.;$1.359,00;D:/python/scrapling/imagenes_productos_carrefour\Sal parrillera Dos Anclas caja 500 g_9.jpg
Sal gruesa Dos Estrellas 1 kg.;$1.375,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Dos Estrellas 1 kg_11.jpg
Sal entrefina Bulnez en bolsa 1 kg.;$1.379,00;D:/python/scrapling/imagenes_productos_carrefour\Sal entrefina Bulnez en bolsa 1 kg_14.jpg
Sal gruesa Bulnez en bolsa 1 kg.;$1.415,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Bulnez en bolsa 1 kg_4.jpg
Sal gruesa Carrefour Classic 1 kg;$1.462,80;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Carrefour Classic 1 kg_7.jpg
Sal gruesa Celusal 500 g.;$1.479,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Celusal 500 g_10.jpg
