Producto;Precio;Imagen
Harina de trigo Morixe 000 1 kg.;$699,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_1.jpg
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_4.jpg
Harina leudante Bulnez 1 kg;$1.046,50;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Bulnez 1 kg_6.jpg
Harina de trigo Pureza 0000 1 kg.;$1.109,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Pureza 0000 1 kg_9.jpg
Harina de trigo 0000 Chacabuco 1 kg.;$1.369,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo 0000 Chacabuco 1 kg_11.jpg
Harina leudante Pureza con vitamina D 1 kg.;$1.371,75;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Pureza con vitamina D 1 _10.jpg
Harina de trigo Morixe 0000 1 kg.;$1.440,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_3.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.478,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_14.jpg
Harina leudante Chacabuco 1 kg;$1.579,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_7.jpg
Polenta instantánea Presto Pronta en bolsa 490 g.;$1.599,00;D:/python/scrapling/imagenes_productos_carrefour\Polenta instantánea Presto Pronta en bol_8.jpg
