Producto;Precio;Imagen
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_0.jpg
Harina de trigo Morixe 000 1 kg.;$999,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_3.jpg
Pan rallado Carrefour classic 500 g.;$1.215,00;D:/python/scrapling/imagenes_productos_carrefour\Pan rallado Carrefour classic 500 g_15.jpg
Harina de trigo Morixe 0000 1 kg.;$1.299,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_1.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.385,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_9.jpg
Harina de trigo Pureza 0000 1 kg.;$1.415,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Pureza 0000 1 kg_5.jpg
Harina leudante Caserita x 1 kg;$1.499,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Caserita x 1 kg_14.jpg
Harina integral fina Chacabuco 1 kg.;$1.589,00;D:/python/scrapling/imagenes_productos_carrefour\Harina integral fina Chacabuco 1 kg_12.jpg
Polenta instantánea Presto Pronta en bolsa 490 g.;$1.599,00;D:/python/scrapling/imagenes_productos_carrefour\Polenta instantánea Presto Pronta en bol_10.jpg
Harina leudante Pureza con vitamina D 1 kg.;$1.800,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Pureza con vitamina D 1 _6.jpg
