Producto;Precio;Imagen
Yogur Firme Entero Vainilla La Serenísima Nutrición Activa 120 grs;$1.315,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Firme Entero Vainilla La Serenísim_8.jpg
Yogur Cremoso Vainilla Descremado La Serenísima Nutrición Activa 120 grs;$1.315,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Cremoso Vainilla Descremado La Ser_14.jpg
Yogur entero natural Tregar sin azúcar en pote 140 g.;$1.492,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur entero natural Tregar sin azúcar e_13.jpg
Yogur cremoso Milkaut sabor natural en pote 180 g.;$1.548,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur cremoso Milkaut sabor natural en p_5.jpg
Yogur Griego sabor vainilla Yogurísimo 140 grs;$1.638,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor vainilla Yogurísimo 1_2.jpg
Yogur Griego sabor frutilla Yogurísimo 140 grs;$1.638,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor frutilla Yogurísimo 1_7.jpg
Yogur bebible entero Carrefour Classic sabor frutilla 900 ml;$2.350,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible entero Carrefour Classic s_9.jpg
Yogur bebible Ser PRO+ con proteínas sabor frutillas y arándanos 190 grs;$2.478,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible Ser PRO con proteínas sabo_12.jpg
Yogur bebible Ser PRO+ con proteínas sabor vainilla 190 grs;$2.478,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible Ser PRO con proteínas sabo_15.jpg
Yogur natural sin azúcar Tregar en pote 280 g.;$2.886,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur natural sin azúcar Tregar en pote _6.jpg
