Producto;Precio;Imagen
Jamón cocido feteado Bulnez 150 grs;$2.210,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido feteado Bulnez 150 grs_0.jpg
Leberwurst Paladini 250 g.;$2.790,00;D:/python/scrapling/imagenes_productos_carrefour\Leberwurst Paladini 250 g_8.jpg
Jamón cocido Lario feteado 150 g.;$3.190,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Lario feteado 150 g_1.jpg
Lomo de cerdo feteado Bocatti horneado 70 g.;$3.555,00;D:/python/scrapling/imagenes_productos_carrefour\Lomo de cerdo feteado Bocatti horneado 7_15.jpg
Salame tipo milán Lario picado fino feteado 150 g.;$4.000,00;D:/python/scrapling/imagenes_productos_carrefour\Salame tipo milán Lario picado fino fete_11.jpg
Lomo de cerdo feteado Paladini 120 g.;$4.079,00;D:/python/scrapling/imagenes_productos_carrefour\Lomo de cerdo feteado Paladini 120 g_7.jpg
Mortadela Paladini mini 300 g.;$4.649,00;D:/python/scrapling/imagenes_productos_carrefour\Mortadela Paladini mini 300 g_9.jpg
Jamón cocido Paladini 150 g.;$4.939,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Paladini 150 g_4.jpg
Jamón cocido feteado Paladini 200 g.;$5.690,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido feteado Paladini 200 g_5.jpg
Jamón cocido natural feteado Bocatti 130 g.;$6.469,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido natural feteado Bocatti 130_3.jpg
