Producto;Precio;Imagen
Pañales Babysec ultrasoft XG 32 uni;$11.812,50;D:/python/scrapling/imagenes_productos_carrefour\Pañales Babysec ultrasoft XG 32 uni_15.jpg
Pañal Carrefour baby talle XXG hiperpack 26 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle XXG hiperpack_0.jpg
Pañal Carrefour baby talle XG hiperpack 28 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle XG hiperpack _2.jpg
Pañal Carrefour baby talle G hiperpack 32 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle G hiperpack 3_9.jpg
Pañal talle M Carrefour baby hiperpack 38 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal talle M Carrefour baby hiperpack 3_13.jpg
Pañal Carrefour baby talle P hiperpack 44 uni;$11.834,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle P hiperpack 4_14.jpg
Pants Huggies Soft Comfort XXG 24 uni;$16.415,75;D:/python/scrapling/imagenes_productos_carrefour\Pants Huggies Soft Comfort XXG 24 uni_10.jpg
Pañales talle XG Toddler Deluxe 30 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle XG Toddler Deluxe 30 uni_3.jpg
Pañales talle XXG Toddler Deluxe 28 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle XXG Toddler Deluxe 28 uni_4.jpg
Pañales talle G Toddler Deluxe 38 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle G Toddler Deluxe 38 uni_5.jpg
