Producto;Precio;Imagen
Agua mineral sin gas Carrefour Classic 2 lts;$1.135,20;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Carrefour Classic 2_5.jpg
Soda Bulnez 2,25 lts;$1.190,00;D:/python/scrapling/imagenes_productos_carrefour\Soda Bulnez 225 lts_11.jpg
Agua mineral sin gas Villa del Sur 2,25 lts;$1.532,67;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villa del Sur 225 l_3.jpg
Soda Carrefour Classic sifón 2 lts;$1.553,88;D:/python/scrapling/imagenes_productos_carrefour\Soda Carrefour Classic sifón 2 lts_0.jpg
Soda saldan sifón 2 lts;$1.650,00;D:/python/scrapling/imagenes_productos_carrefour\Soda saldan sifón 2 lts_10.jpg
Agua saborizada limoneto H2OH con gas 2,25 lts;$1.692,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada limoneto H2OH con gas 22_14.jpg
Agua mineralizada sin gas Glaciar bajo sodio 2 lts;$2.080,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineralizada sin gas Glaciar bajo s_12.jpg
Agua de mesa sin gas Bulnez bidón 6,5 lts;$2.690,00;D:/python/scrapling/imagenes_productos_carrefour\Agua de mesa sin gas Bulnez bidón 65 lts_4.jpg
Agua mineral sin gas Villavicencio 2 lts;$2.849,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villavicencio 2 lts_2.jpg
Agua mineral Carrefour bidón 6,25 lts;$2.928,10;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral Carrefour bidón 625 lts_6.jpg
