Producto;Precio;Imagen
Arroz largo fino Crucero 00000 1 kg.;$999,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Crucero 00000 1 kg_11.jpg
Arroz blanco Shangrila 1 kg;$1.050,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz blanco Shangrila 1 kg_8.jpg
Arroz Molinos Ala largo fino 00000 bolsa 500 g.;$1.140,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz Molinos Ala largo fino 00000 bolsa_6.jpg
Arroz parboil Lucchetti 500 g.;$1.205,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Lucchetti 500 g_13.jpg
Arroz largo fino Bulnez 1 kg;$1.280,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Bulnez 1 kg_12.jpg
Arroz largo fino 00000 Carrefour Classic en bolsa 1 kg.;$1.334,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino 00000 Carrefour Classic_2.jpg
Arroz parboil Gallo oro en bolsa 500 g;$1.435,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Gallo oro en bolsa 500 g_9.jpg
Arroz integral Gallo en bolsa 500 g;$1.459,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz integral Gallo en bolsa 500 g_5.jpg
Arroz largo fino Molinos Ala 1 kg.;$1.950,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Molinos Ala 1 kg_0.jpg
Arroz doble Gallo 500 g;$2.039,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz doble Gallo 500 g_7.jpg
