Producto;Precio;Imagen
Pollo entero congelado x kg.;$3.979,00;D:/python/scrapling/imagenes_productos_carrefour\Pollo entero congelado x kg_1.jpg
Cuarto trasero congelado x kg.;$4.190,00;D:/python/scrapling/imagenes_productos_carrefour\Cuarto trasero congelado x kg_2.jpg
Pollo fresco en bandeja marca propia x kg.;$6.700,00;D:/python/scrapling/imagenes_productos_carrefour\Pollo fresco en bandeja marca propia x k_9.jpg
Muslos al vacio Cresta Roja x kg.;$9.400,00;D:/python/scrapling/imagenes_productos_carrefour\Muslos al vacio Cresta Roja x kg_10.jpg
Muslo El Mercado x kg.;$9.500,00;D:/python/scrapling/imagenes_productos_carrefour\Muslo El Mercado x kg_15.jpg
Muslos de pollo al vacío Que Rico x kg.;$10.040,00;D:/python/scrapling/imagenes_productos_carrefour\Muslos de pollo al vacío Que Rico x kg_3.jpg
Muslo de pollo Granja tres arroyos x kg.;$10.650,00;D:/python/scrapling/imagenes_productos_carrefour\Muslo de pollo Granja tres arroyos x kg_12.jpg
Patas de pollo al vacio Que rico x kg.;$10.800,00;D:/python/scrapling/imagenes_productos_carrefour\Patas de pollo al vacio Que rico x kg_14.jpg
Suprema congelada x kg.;$12.900,00;D:/python/scrapling/imagenes_productos_carrefour\Suprema congelada x kg_0.jpg
Pechuga al vacio Cresta roja x kg.;$17.100,00;D:/python/scrapling/imagenes_productos_carrefour\Pechuga al vacio Cresta roja x kg_13.jpg
