Producto;Precio;Imagen
Mani pelado salado Carrefour Classic 115 g.;$1.264,90;D:/python/scrapling/imagenes_productos_carrefour\Mani pelado salado Carrefour Classic 115_5.jpg
Palitos salados Carrefour Classic 115 g.;$1.521,00;D:/python/scrapling/imagenes_productos_carrefour\Palitos salados Carrefour Classic 115 g_2.jpg
Aritos de arroz Dos Hermanos crema y cebolla 80 g.;$1.639,00;D:/python/scrapling/imagenes_productos_carrefour\Aritos de arroz Dos Hermanos crema y ceb_12.jpg
Palitos de maíz sabor queso Carrefour Classic 145 g.;$2.241,00;D:/python/scrapling/imagenes_productos_carrefour\Palitos de maíz sabor queso Carrefour Cl_3.jpg
Galletitas original Club Social x6 24 grs;$2.600,00;D:/python/scrapling/imagenes_productos_carrefour\Galletitas original Club Social x6 24 gr_15.jpg
Papas fritas Bulnez sabor original en tubo 100 grs;$2.790,00;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Bulnez sabor original en tu_7.jpg
Papas fritas Bulnez sabor queso y cebolla en tubo 100 grs;$2.790,00;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Bulnez sabor queso y ceboll_9.jpg
Papas fritas Carrefour Classic corte tradicional 150 g.;$2.981,50;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Carrefour Classic corte tra_0.jpg
Papas fritas Carrefour Classic corte americano 150 g.;$3.182,50;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Carrefour Classic corte ame_4.jpg
Maní pelado y salado  en bolsa 500 g.;$3.690,00;D:/python/scrapling/imagenes_productos_carrefour\Maní pelado y salado  en bolsa 500 g_11.jpg
