Producto;Precio;Imagen
Papel higie´nico Bulnez hoja simple x4 30 mts;$1.790,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higienico Bulnez hoja simple x4 30_14.jpg
Papel higiénico hoja simple Carrefour Essential 4 x 30 mts;$1.810,90;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Carrefour Es_2.jpg
Papel higiénico doble hoja Elegante 4 x 30 m.;$1.999,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Elegante 4 x _8.jpg
Papel higiénico Higienol Fresh hoja simple 30 mts 4 uni;$2.355,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Higienol Fresh hoja simp_9.jpg
Papel higiénico doble hoja Carrefour Essential 4 x 30 mts;$2.780,70;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Carrefour Ess_6.jpg
Papel higiénico Felpita blanquísimo hoja simple 4 x 80 m.;$4.196,25;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Felpita blanquísimo hoja_7.jpg
Papel higienico doble hoja Higienol plus x4 30 mts.;$4.289,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higienico doble hoja Higienol plus_0.jpg
Papel higiénico Higienol Premium doble hoja 30 mts 4 uni;$4.719,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Higienol Premium doble h_13.jpg
Papel higiénico hoja simple Campanita soft 4 x 80 m.;$4.949,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Campanita so_15.jpg
Papel higiénico hoja simple Carrefour Essential x4 80 mts.;$5.142,80;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Carrefour Es_1.jpg
