Producto;Precio;Imagen
Queso blanco original La SerenÍsima Clásico 290 grs;$3.011,25;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco original La SerenÍsima Clás_11.jpg
Queso blanco light La SerenÍsima Clásico 290 grs;$3.011,25;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco light La SerenÍsima Clásico_15.jpg
Queso rallado Tregar 120 g.;$3.600,35;D:/python/scrapling/imagenes_productos_carrefour\Queso rallado Tregar 120 g_7.jpg
Queso crema clásico Casancrem 290 grs;$3.635,00;D:/python/scrapling/imagenes_productos_carrefour\Queso crema clásico Casancrem 290 grs_3.jpg
Queso blanco Tregar light 290 g.;$3.989,00;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco Tregar light 290 g_9.jpg
Queso La Serenísima cremón light pote 280 g.;$3.995,00;D:/python/scrapling/imagenes_productos_carrefour\Queso La Serenísima cremón light pote 28_13.jpg
Queso untable Finlandia light pote 290 g.;$5.475,00;D:/python/scrapling/imagenes_productos_carrefour\Queso untable Finlandia light pote 290 g_5.jpg
Queso untable Finlandia pote 290 g.;$5.475,00;D:/python/scrapling/imagenes_productos_carrefour\Queso untable Finlandia pote 290 g_14.jpg
Queso crema Casancrem clásico 500 grs;$5.648,50;D:/python/scrapling/imagenes_productos_carrefour\Queso crema Casancrem clásico 500 grs_4.jpg
Queso blanco balance Casancrem 500 grs;$5.648,50;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco balance Casancrem 500 grs_8.jpg
