Producto;Precio;Imagen
Yogur entero natural Tregar sin azúcar en pote 140 g.;$1.387,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur entero natural Tregar sin azúcar e_10.jpg
Yogur Griego sabor vainilla Yogurísimo 140 grs;$1.835,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor vainilla Yogurísimo 1_4.jpg
Yogur Griego sabor frutilla Yogurísimo 140 grs;$1.835,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor frutilla Yogurísimo 1_5.jpg
Yogur batido Ser PRO+ con proteínas sabor natural 175 grs;$2.025,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_2.jpg
Yogur batido Ser PRO+ con proteínas sabor frutos rojos 175 grs;$2.025,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_3.jpg
Yogur cremoso Milkaut sabor natural en pote 180 g.;$2.075,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur cremoso Milkaut sabor natural en p_6.jpg
Yogur bebible Ser PRO+ con proteínas sabor frutillas y arándanos 190 grs;$2.227,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible Ser PRO con proteínas sabo_7.jpg
Yogur bebible Ser PRO+ con proteínas sabor vainilla 190 grs;$2.227,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible Ser PRO con proteínas sabo_9.jpg
Yogur bebible entero Carrefour Classic sabor frutilla 900 ml;$2.294,40;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible entero Carrefour Classic s_12.jpg
Yogur natural sin azúcar Tregar en pote 280 g.;$2.542,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur natural sin azúcar Tregar en pote _11.jpg
