Producto;Precio;Imagen
Yogur Firme Entero Vainilla La Serenísima Nutrición Activa 120 grs;$850,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Firme Entero Vainilla La Serenísim_8.jpg
Yogur Cremoso Vainilla Descremado La Serenísima Nutrición Activa 120 grs;$850,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Cremoso Vainilla Descremado La Ser_13.jpg
Yogur cremoso Milkaut sabor natural en pote 180 g.;$1.342,25;D:/python/scrapling/imagenes_productos_carrefour\Yogur cremoso Milkaut sabor natural en p_5.jpg
Yogur entero natural Tregar sin azúcar en pote 140 g.;$2.090,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur entero natural Tregar sin azúcar e_14.jpg
Yogur Griego sabor vainilla Yogurísimo 140 grs;$2.185,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor vainilla Yogurísimo 1_2.jpg
Yogur Griego sabor frutilla Yogurísimo 140 grs;$2.185,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor frutilla Yogurísimo 1_7.jpg
Yogur batido Ser PRO+ con proteínas sabor natural 175 grs;$2.206,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_1.jpg
Yogur batido Ser PRO + con proteínas sabor frutos rojos 175 grs;$2.206,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO  con proteínas sabo_4.jpg
Yogur bebible entero Carrefour Classic sabor frutilla 900 ml;$2.256,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible entero Carrefour Classic s_9.jpg
Yogur Griego natural sin endulzar Yogurísimo 190 grs;$3.265,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego natural sin endulzar Yogurí_3.jpg
