Producto;Precio;Imagen
Vinagre de alcohol Alcazar 1 l.;$1.319,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Alcazar 1 l_15.jpg
Vinagre de alcohol Carrefour classic 1 l.;$1.395,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Carrefour classic 1 l_4.jpg
Vinagre de alcohol Casalta 1 l.;$1.709,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Casalta 1 l_8.jpg
Vinagre de alcohol Menoyo 1 l.;$1.750,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Menoyo 1 l_6.jpg
Aceite de girasol Carrefour Classic  alto omega pet 900 cc.;$3.092,60;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic  alt_2.jpg
Aceite de girasol Carrefour Classic pet 900 ml;$3.092,60;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic pet _9.jpg
Aceite en aerosol Carrefour classic girasol 150 cc.;$3.539,90;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Carrefour classic gira_5.jpg
Aceite de girasol Cocinero 900 cc.;$4.085,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Cocinero 900 cc_7.jpg
Aceite de girasol Natura 900 cc.;$4.405,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Natura 900 cc_12.jpg
Aceite en aerosol Natura 120 cc.;$4.419,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Natura 120 cc_14.jpg
