Producto;Precio;Imagen
Cerveza blanca Quilmes Bajo cero en lata 473 ml;$990,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes Bajo cero en lata_6.jpg
Cerveza light Michelob Ultra 473 ml;$1.362,50;D:/python/scrapling/imagenes_productos_carrefour\Cerveza light Michelob Ultra 473 ml_0.jpg
Cerveza blanca Quilmes sin alcohol 473 ml;$1.500,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes sin alcohol 473 m_2.jpg
Cerveza rubia Budweiser 473 ml;$1.725,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Budweiser 473 ml_9.jpg
Cerveza negra Quilmes Stout 473 ml;$1.781,25;D:/python/scrapling/imagenes_productos_carrefour\Cerveza negra Quilmes Stout 473 ml_4.jpg
Cerveza rubia Brahma 473 ml;$1.875,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Brahma 473 ml_12.jpg
Cerveza blanca Amstel Lager pura malta 473 ml;$2.500,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Amstel Lager pura malta 4_7.jpg
Cerveza blanca sin alcohol Corona 0.0% 330 ml;$2.550,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca sin alcohol Corona 00 330_1.jpg
Cerveza blanca Quilmes 1890 retornable 1 lt;$2.625,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes 1890 retornable 1_10.jpg
Cerveza blanca Stella Artois 473 ml;$2.700,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Stella Artois 473 ml_3.jpg
