Producto;Precio;Imagen
Arroz Molinos Ala largo fino 00000 bolsa 500 g.;$1.050,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz Molinos Ala largo fino 00000 bolsa_9.jpg
Arroz blanco Shangrila 1 kg;$1.050,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz blanco Shangrila 1 kg_13.jpg
Arroz parboil Lucchetti 500 g.;$1.109,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Lucchetti 500 g_14.jpg
Arroz largo fino Crucero 00000 1 kg.;$1.280,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Crucero 00000 1 kg_8.jpg
Arroz parboil Gallo oro en bolsa 500 g.;$1.319,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Gallo oro en bolsa 500 g_11.jpg
Arroz largo fino 00000 Carrefour Classic en bolsa 1 kg.;$1.370,80;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino 00000 Carrefour Classic_2.jpg
Arroz parboil Carrefour Classic en bolsa 1 kg.;$1.400,60;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Carrefour Classic en bolsa_4.jpg
Arroz integral Gallo en bolsa 500 g.;$1.579,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz integral Gallo en bolsa 500 g_10.jpg
Arroz largo fino Molinos Ala 1 kg.;$1.790,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Molinos Ala 1 kg_0.jpg
Arroz parboil Dos Hermanos bolsa 1 kg.;$2.050,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Dos Hermanos bolsa 1 kg_15.jpg
