Producto;Precio;Imagen
Aperitivo sin alcohol Limón Terma Light 1,75 lts;$2.150,85;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Limón Terma Light _2.jpg
Aperitivo sin alcohol Serrano Terma 1,7 lts;$2.150,85;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Serrano Terma 17 l_4.jpg
Aperitivo sin alcohol Pomelo Rosado Terma 1,75 lts;$2.150,85;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Pomelo Rosado Term_7.jpg
Aperitivo sin alcohol Gancia americano 0% en lata 473 ml;$2.789,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Gancia americano 0_6.jpg
Aperitivo sin alcohol Limón Terma Cero 1,35 lts;$2.839,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Limón Terma Cero 1_11.jpg
Aperitivo sin alcohol Serrano Terma Cero 1,35 lts;$2.840,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Serrano Terma Cero_5.jpg
Aperitivo sin alcohol Pomelo Terma Cero 1,35 lts;$2.840,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Pomelo Terma Cero _8.jpg
Aperitivo sin alcohol Patagónico Terma Cero 1,35 lts;$2.840,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Patagónico Terma C_14.jpg
Fernet Vittone 750 cc;$4.725,00;D:/python/scrapling/imagenes_productos_carrefour\Fernet Vittone 750 cc_15.jpg
Aperitivo americano Gancia en botella 950 ml;$9.800,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo americano Gancia en botella 95_1.jpg
