Producto;Precio;Imagen
Papel higiénico hoja simple Carrefour Essential 4 x 30 mts;$2.083,90;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Carrefour Es_3.jpg
Papel higiénico Higienol Fresh hoja simple 30 mts 4 uni;$2.579,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Higienol Fresh hoja simp_5.jpg
Papel higiénico doble hoja Carrefour Essential 4 x 30 mts;$2.966,70;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Carrefour Ess_8.jpg
Papel higiénico doble hoja Elegante 4 x 30 m.;$3.850,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Elegante 4 x _9.jpg
Papel higiénico doble hoja Higienol plus x4 30 mts;$4.250,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Higienol plus_0.jpg
Papel higiénico Felpita blanquísimo hoja simple 4 x 80 m.;$4.425,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Felpita blanquísimo hoja_11.jpg
Papel higiénico Elite Ultra Suave doble hoja 30 mts 4 uni;$4.609,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Elite Ultra Suave doble _6.jpg
Papel higiénico Higienol Premium doble hoja 30 mts 4 uni;$5.049,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Higienol Premium doble h_14.jpg
Papel higiénico hoja simple Carrefour Essential x4 80 mts.;$5.085,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Carrefour Es_1.jpg
Papel higiénico Elegante 4 u. x 80 m.;$5.899,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Elegante 4 u x 80 m_12.jpg
