Producto;Precio;Imagen
Alimento húmedo para perro Carrefour 100 g. adultos carne;$825,00;D:/python/scrapling/imagenes_productos_carrefour\Alimento húmedo para perro Carrefour 100_7.jpg
Alimento húmedo para perro Carrefour pollo 100 g.;$892,50;D:/python/scrapling/imagenes_productos_carrefour\Alimento húmedo para perro Carrefour pol_15.jpg
Alimento húmedo para perro Pedigree 100 g. adultos pequeños carne;$1.399,00;D:/python/scrapling/imagenes_productos_carrefour\Alimento húmedo para perro Pedigree 100 _1.jpg
Alimento húmedo para perro Pedigree 100 g. adultos carne;$1.399,00;D:/python/scrapling/imagenes_productos_carrefour\Alimento húmedo para perro Pedigree 100 _2.jpg
Alimento húmedo para perro Pedigree 100 g. adultos pequeños pollo;$1.399,00;D:/python/scrapling/imagenes_productos_carrefour\Alimento húmedo para perro Pedigree 100 _5.jpg
Alimento húmedo para perro Pedigree 100 g. adultos pollo;$1.399,00;D:/python/scrapling/imagenes_productos_carrefour\Alimento húmedo para perro Pedigree 100 _10.jpg
Snack para perros Pedigree Biscrok 100 g.;$2.038,00;D:/python/scrapling/imagenes_productos_carrefour\Snack para perros Pedigree Biscrok 100 g_11.jpg
Snack para perros Pedigree Dentastix 7 u. razas medianas;$4.959,00;D:/python/scrapling/imagenes_productos_carrefour\Snack para perros Pedigree Dentastix 7 u_3.jpg
Alimento seco para perro Pedigree 3 kg. adultos pequeños;$13.019,00;D:/python/scrapling/imagenes_productos_carrefour\Alimento seco para perro Pedigree 3 kg a_12.jpg
Alimento seco para perro Voraz adultos sabor carne 15 kg;$17.699,25;D:/python/scrapling/imagenes_productos_carrefour\Alimento seco para perro Voraz adultos s_8.jpg
