Producto;Precio;Imagen
Yogur Firme Entero Vainilla La Serenísima Nutrición Activa 120 grs;$1.250,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Firme Entero Vainilla La Serenísim_7.jpg
Yogur Cremoso Vainilla Descremado La Serenísima Nutrición Activa 120 grs;$1.250,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Cremoso Vainilla Descremado La Ser_13.jpg
Yogur Griego sabor vainilla Yogurísimo 140 grs;$1.338,35;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor vainilla Yogurísimo 1_2.jpg
Yogur Griego sabor frutilla Yogurísimo 140 grs;$1.338,35;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor frutilla Yogurísimo 1_5.jpg
Yogur cremoso Milkaut sabor natural en pote 180 g.;$1.416,35;D:/python/scrapling/imagenes_productos_carrefour\Yogur cremoso Milkaut sabor natural en p_6.jpg
Yogur bebible entero Carrefour Classic sabor frutilla 900 ml;$1.968,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible entero Carrefour Classic s_8.jpg
Yogur entero natural Tregar sin azúcar en pote 140 g.;$1.990,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur entero natural Tregar sin azúcar e_12.jpg
Yogur Griego natural sin endulzar Yogurísimo 190 grs;$2.002,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego natural sin endulzar Yogurí_1.jpg
Yogur batido Ser PRO+ con proteínas sabor natural 175 grs;$2.073,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_3.jpg
Yogur batido Ser PRO + con proteínas sabor frutos rojos 175 grs;$2.073,50;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO  con proteínas sabo_4.jpg
