Producto;Precio;Imagen
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_4.jpg
Harina de trigo Morixe 0000 1 kg.;$969,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_2.jpg
Harina de trigo Morixe 000 1 kg.;$979,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_1.jpg
Harina leudante Bulnez 1 kg;$991,90;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Bulnez 1 kg_3.jpg
Harina 0000 Chacabuco 1 kg.;$1.289,00;D:/python/scrapling/imagenes_productos_carrefour\Harina 0000 Chacabuco 1 kg_6.jpg
Harina de trigo Pureza 0000 1 kg.;$1.350,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Pureza 0000 1 kg_5.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.385,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_15.jpg
Harina leudante Chacabuco 1 kg;$1.479,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_13.jpg
Avena instantanea Morixe 400 g.;$1.646,25;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Morixe 400 g_7.jpg
Harina leudante Pureza con vitamina D 1 kg.;$1.689,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Pureza con vitamina D 1 _8.jpg
