Producto;Precio;Imagen
Limpiador líquido Procenex vidrios repuesto económico 420 ml;$1.397,50;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido Procenex vidrios repue_13.jpg
Limpiador multiuso Multimax para diluir lavanda (rinde 5 litros) 150 ml.;$1.949,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador multiuso Multimax para diluir _4.jpg
Limpiador líquido aromatizante Poett frescura de lavanda 900 ml.;$2.439,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett fre_5.jpg
Limpiador Vidrios y Multiuso Cif Expert Doypack 450 ml;$2.509,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Vidrios y Multiuso Cif Expert _2.jpg
Limpiador líquido Procenex pisos lavanda 1.8 l.;$2.730,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido Procenex pisos lavanda_0.jpg
Limpiador líquido Procenex pisos marina 1.8 l.;$2.730,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido Procenex pisos marina _6.jpg
Limpiador líquido Procenex pisos flores de jardín 1.8 l.;$2.730,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido Procenex pisos flores _10.jpg
Lustramuebles en aerosol Carrefour Expert 340 ml;$3.245,70;D:/python/scrapling/imagenes_productos_carrefour\Lustramuebles en aerosol Carrefour Exper_15.jpg
Limpiador Multisuperficies Cif Original Ultra Brillo Doypack 380 ml;$3.309,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Multisuperficies Cif Original _12.jpg
Limpiador líquido desinfectante Procenex pisos original 1.8 l.;$3.991,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido desinfectante Procenex_11.jpg
