Producto;Precio;Imagen
Gaseosa naranja Mirinda 2,25 lts;$1.837,50;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa naranja Mirinda 225 lts_10.jpg
Gaseosa cola Cunnington suave sin tacc 2,25 lts;$2.515,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa cola Cunnington suave sin tacc 2_7.jpg
Gaseosa pomelo Cunnignton suave sin tacc 2,25 lts;$2.515,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa pomelo Cunnignton suave sin tacc_8.jpg
Gaseosa tónica Paso de los Toros 1,5 lts;$2.781,75;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa tónica Paso de los Toros 15 lts_14.jpg
Gaseosa lima limón 7 Up sin azúcar 1,5 lts;$3.000,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa lima limón 7 Up sin azúcar 15 lt_2.jpg
Gaseosa cola Pepsi Black pet 1,5 lts;$3.000,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa cola Pepsi Black pet 15 lts_5.jpg
Gaseosa lima limón 7 Up regular 1,5 lts;$3.000,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa lima limón 7 Up regular 15 lts_15.jpg
Gaseosa cola Coca Cola Zero 1,25 lts;$3.265,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa cola Coca Cola Zero 125 lts_6.jpg
Gaseosa cola Coca Cola sabor original 1,25 lts;$3.265,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa cola Coca Cola sabor original 12_12.jpg
Gaseosa lima limón 7 Up sin azúcar 2.25 lts;$3.975,00;D:/python/scrapling/imagenes_productos_carrefour\Gaseosa lima limón 7 Up sin azúcar 225 l_4.jpg
