Producto;Precio;Imagen
Actimel sabor naranja vitamina C 100 grs;$1.380,00;D:/python/scrapling/imagenes_productos_carrefour\Actimel sabor naranja vitamina C 100 grs_11.jpg
Leche ulta parcial descremada Carrefour classic sachet 1 lt.;$1.426,00;D:/python/scrapling/imagenes_productos_carrefour\Leche ulta parcial descremada Carrefour _7.jpg
Leche ultra entera Carrefour classic sachet 1 lt.;$1.426,00;D:/python/scrapling/imagenes_productos_carrefour\Leche ultra entera Carrefour classic sac_10.jpg
Leche UAT parcialmente descremada Carrefour classic brik 1 lt.;$1.739,00;D:/python/scrapling/imagenes_productos_carrefour\Leche UAT parcialmente descremada Carref_0.jpg
Leche UAT entera Carrefour classic brik 1 lt.;$1.739,00;D:/python/scrapling/imagenes_productos_carrefour\Leche UAT entera Carrefour classic brik _4.jpg
Leche parcialmente descremada UAT Carrefour classic tetra 1 lt.;$1.739,00;D:/python/scrapling/imagenes_productos_carrefour\Leche parcialmente descremada UAT Carref_8.jpg
Leche entera UAT Carrefour classic tetra 1 lt.;$1.739,00;D:/python/scrapling/imagenes_productos_carrefour\Leche entera UAT Carrefour classic tetra_14.jpg
Leche La serenisima liviana 1% 1L;$1.927,50;D:/python/scrapling/imagenes_productos_carrefour\Leche La serenisima liviana 1 1L_3.jpg
Leche La serenisima clásica 3% 1L.;$1.927,50;D:/python/scrapling/imagenes_productos_carrefour\Leche La serenisima clásica 3 1L_6.jpg
Leche La Serenísima ultra entera multivit 3% sachet 1 lt;$1.930,00;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima ultra entera multivi_9.jpg
