Producto;Precio;Imagen
Medallón de merluza rebozados 100 g.;$1.070,00;D:/python/scrapling/imagenes_productos_carrefour\Medallón de merluza rebozados 100 g_14.jpg
Hamburguesa congelada Carrefour 2 u.;$1.950,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa congelada Carrefour 2 u_13.jpg
Medallón Not burger quick flow pack 2 uni;$2.125,50;D:/python/scrapling/imagenes_productos_carrefour\Medallón Not burger quick flow pack 2 un_15.jpg
Medallón de carne sin tacc Good Mark en caja 4 uni;$5.474,25;D:/python/scrapling/imagenes_productos_carrefour\Medallón de carne sin tacc Good Mark en _10.jpg
Hamburguesa Swift clásica 4 u.;$5.527,50;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Swift clásica 4 u_6.jpg
Medallón de carne Paty express en caja 4 uni;$5.780,00;D:/python/scrapling/imagenes_productos_carrefour\Medallón de carne Paty express en caja 4_4.jpg
Hamburguesa Swift casera 2 u.;$6.120,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Swift casera 2 u_11.jpg
Hamburguesa Paty 72 g. caja x 4 uni;$7.929,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Paty 72 g caja x 4 uni_8.jpg
Hamburguesa Paty clásico en caja 4 uni;$8.885,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Paty clásico en caja 4 uni_3.jpg
Hamburguesa de carne Unión ganadera 4 uni;$10.000,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa de carne Unión ganadera 4 un_9.jpg
