Producto;Precio;Imagen
Leche ulta parcial descremada Carrefour classic sachet 1 lt.;$1.462,80;D:/python/scrapling/imagenes_productos_carrefour\Leche ulta parcial descremada Carrefour _6.jpg
Leche ultra entera Carrefour classic sachet 1 lt.;$1.462,80;D:/python/scrapling/imagenes_productos_carrefour\Leche ultra entera Carrefour classic sac_11.jpg
Leche UAT parcialmente descremada Carrefour classic brik 1 lt.;$1.776,60;D:/python/scrapling/imagenes_productos_carrefour\Leche UAT parcialmente descremada Carref_0.jpg
Leche UAT entera Carrefour classic brik 1 lt.;$1.776,60;D:/python/scrapling/imagenes_productos_carrefour\Leche UAT entera Carrefour classic brik _3.jpg
Leche parcialmente descremada UAT Carrefour classic tetra 1 lt.;$1.776,60;D:/python/scrapling/imagenes_productos_carrefour\Leche parcialmente descremada UAT Carref_8.jpg
Leche entera UAT Carrefour classic tetra 1 lt.;$1.776,60;D:/python/scrapling/imagenes_productos_carrefour\Leche entera UAT Carrefour classic tetra_13.jpg
Leche La Serenísima ultra entera multivit 3% sachet 1 lt;$1.780,00;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima ultra entera multivi_10.jpg
Leche La Serenísima ultra parc descremada multivit 1% sachet 1 lt;$1.780,00;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima ultra parc descremad_12.jpg
Leche La Serenísima reducida en lactosa sachet 1 l.;$1.780,00;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima reducida en lactosa _14.jpg
Leche La Serenísima UAT parc descremada liviana 1% pet 1 lt;$2.021,25;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima UAT parc descremada _15.jpg
