Producto;Precio;Imagen
Cerveza rubia Brahma 354 ml;$1.251,75;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Brahma 354 ml_13.jpg
Cerveza blanca Quilmes sin alcohol 473 ml;$1.290,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes sin alcohol 473 m_4.jpg
Cerveza Lager República Artesanal en lata 473 ml;$1.290,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza Lager República Artesanal en lat_11.jpg
Cerveza negra Quilmes Stout 473 ml;$1.294,50;D:/python/scrapling/imagenes_productos_carrefour\Cerveza negra Quilmes Stout 473 ml_2.jpg
Cerveza blanca Quilmes Bajo cero en lata 473 ml;$1.619,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes Bajo cero en lata_7.jpg
Cerveza light Michelob Ultra 473 ml;$1.635,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza light Michelob Ultra 473 ml_8.jpg
Cerveza blanca Quilmes 1890 retornable 1 lt;$1.884,50;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes 1890 retornable 1_12.jpg
Cerveza blanca sin alcohol Corona 0.0% 330 ml;$2.100,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca sin alcohol Corona 00 330_1.jpg
Cerveza rubia Budweiser 473 ml;$2.145,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Budweiser 473 ml_9.jpg
Cerveza rubia Andes Origen 473 ml;$2.236,50;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Andes Origen 473 ml_0.jpg
