Producto;Precio;Imagen
Harina de trigo Bulnez 000 1 kg;$789,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Bulnez 000 1 kg_15.jpg
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_1.jpg
Harina de trigo Morixe 000 1 kg.;$979,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_0.jpg
Pan rallado Carrefour classic 500 g.;$1.161,00;D:/python/scrapling/imagenes_productos_carrefour\Pan rallado Carrefour classic 500 g_14.jpg
Harina 0000 Chacabuco 1 kg.;$1.289,00;D:/python/scrapling/imagenes_productos_carrefour\Harina 0000 Chacabuco 1 kg_2.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.385,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_12.jpg
Harina leudante Chacabuco 1 kg;$1.479,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_9.jpg
Harina integral fina Chacabuco 1 kg.;$1.589,00;D:/python/scrapling/imagenes_productos_carrefour\Harina integral fina Chacabuco 1 kg_13.jpg
Harina leudante Pureza con vitamina D 1 kg.;$1.689,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Pureza con vitamina D 1 _4.jpg
Harina integral Pureza 1 kg.;$1.799,00;D:/python/scrapling/imagenes_productos_carrefour\Harina integral Pureza 1 kg_7.jpg
