Producto;Precio;Imagen
Baguetin Carrefour Classic sabor jamón 70 grs;$872,69;D:/python/scrapling/imagenes_productos_carrefour\Baguetin Carrefour Classic sabor jamón 7_10.jpg
Galletitas crackers Rex original 75 g.;$1.549,00;D:/python/scrapling/imagenes_productos_carrefour\Galletitas crackers Rex original 75 g_14.jpg
Nachos sabor pizza Doritos 74 grs;$1.933,25;D:/python/scrapling/imagenes_productos_carrefour\Nachos sabor pizza Doritos 74 grs_1.jpg
Papas fritas Carrefour classic corte tradicional 150 g.;$1.949,10;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Carrefour classic corte tra_0.jpg
Galletitas original Club Social x6 24 grs;$1.950,00;D:/python/scrapling/imagenes_productos_carrefour\Galletitas original Club Social x6 24 gr_7.jpg
Galletitas crackers Club Social jamón 6 x 23.5 g.;$2.216,25;D:/python/scrapling/imagenes_productos_carrefour\Galletitas crackers Club Social jamón 6 _13.jpg
Papas fritas Carrefour classic corte americano 150 g.;$2.612,50;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Carrefour classic corte ame_4.jpg
Maní pelado y salado  en bolsa 500 g.;$3.499,00;D:/python/scrapling/imagenes_productos_carrefour\Maní pelado y salado  en bolsa 500 g_6.jpg
Papas fritas Carrefour clásicas 140 g.;$3.555,00;D:/python/scrapling/imagenes_productos_carrefour\Papas fritas Carrefour clásicas 140 g_8.jpg
Chizitos de maíz Pehuamar Maicitos 125 g.;$3.599,00;D:/python/scrapling/imagenes_productos_carrefour\Chizitos de maíz Pehuamar Maicitos 125 g_12.jpg
