Producto;Precio;Imagen
Pollo super dry Granja Tres Arroyos x kg.;$8.400,00;D:/python/scrapling/imagenes_productos_carrefour\Pollo super dry Granja Tres Arroyos x kg_10.jpg
Cuarto Trasero El Mercado x kg.;$9.150,00;D:/python/scrapling/imagenes_productos_carrefour\Cuarto Trasero El Mercado x kg_11.jpg
Cuarto trasero al vacio Que Rico x kg.;$9.180,00;D:/python/scrapling/imagenes_productos_carrefour\Cuarto trasero al vacio Que Rico x kg_8.jpg
Cuarto trasero Granja Tres Arroyos x kg.;$9.360,00;D:/python/scrapling/imagenes_productos_carrefour\Cuarto trasero Granja Tres Arroyos x kg_12.jpg
Muslo El Mercado x kg.;$9.500,00;D:/python/scrapling/imagenes_productos_carrefour\Muslo El Mercado x kg_9.jpg
Muslos de pollo al vacío Que Rico x kg.;$10.040,00;D:/python/scrapling/imagenes_productos_carrefour\Muslos de pollo al vacío Que Rico x kg_1.jpg
Pollo seco Campos de Areco x kg.;$10.300,00;D:/python/scrapling/imagenes_productos_carrefour\Pollo seco Campos de Areco x kg_15.jpg
Muslo de pollo Granja Tres Arroyos x kg.;$10.650,00;D:/python/scrapling/imagenes_productos_carrefour\Muslo de pollo Granja Tres Arroyos x kg_6.jpg
Patas de pollo al vacio Que Rico x kg.;$10.800,00;D:/python/scrapling/imagenes_productos_carrefour\Patas de pollo al vacio Que Rico x kg_7.jpg
Pata de pollo El Mercado x kg.;$10.800,00;D:/python/scrapling/imagenes_productos_carrefour\Pata de pollo El Mercado x kg_13.jpg
