Producto;Precio;Imagen
Queso crema Tonadita cremette light 290 g.;$2.249,25;D:/python/scrapling/imagenes_productos_carrefour\Queso crema Tonadita cremette light 290 _10.jpg
Queso blanco original La SerenÍsima clásico 290 grs;$3.699,00;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco original La SerenÍsima clás_7.jpg
Queso untable Finlandia light pote 290 g.;$3.851,25;D:/python/scrapling/imagenes_productos_carrefour\Queso untable Finlandia light pote 290 g_4.jpg
Queso untable Finlandia pote 290 g.;$3.851,25;D:/python/scrapling/imagenes_productos_carrefour\Queso untable Finlandia pote 290 g_11.jpg
Queso crema clásico Casancrem 290 grs;$3.866,25;D:/python/scrapling/imagenes_productos_carrefour\Queso crema clásico Casancrem 290 grs_5.jpg
Queso blanco Tregar light 290 g.;$3.899,00;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco Tregar light 290 g_14.jpg
Queso rallado Tregar 120 g.;$5.339,00;D:/python/scrapling/imagenes_productos_carrefour\Queso rallado Tregar 120 g_15.jpg
La Paulina queso reggianito rallado 150 grs;$5.639,00;D:/python/scrapling/imagenes_productos_carrefour\La Paulina queso reggianito rallado 150 _2.jpg
Queso rallado La Serenísima reggianito flow pack 175 g.;$7.359,00;D:/python/scrapling/imagenes_productos_carrefour\Queso rallado La Serenísima reggianito f_13.jpg
Queso crema Casancrem clásico 500 grs;$8.009,00;D:/python/scrapling/imagenes_productos_carrefour\Queso crema Casancrem clásico 500 grs_3.jpg
