Producto;Precio;Imagen
Sal fina Carrefour Classic en bolsa 500 grs;$991,90;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Carrefour Classic en bolsa 500 _3.jpg
Sal fina Bulnez en bolsa 500 g.;$999,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Bulnez en bolsa 500 g_1.jpg
Sal gruesa Carrefour Classic 1 kg;$1.370,80;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Carrefour Classic 1 kg_4.jpg
Sal gruesa Bulnez en bolsa 1 kg.;$1.390,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Bulnez en bolsa 1 kg_2.jpg
Sal fina Celusal paquete 500 g.;$1.459,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Celusal paquete 500 g_0.jpg
Sal entrefina Bulnez en bolsa 1 kg.;$1.490,00;D:/python/scrapling/imagenes_productos_carrefour\Sal entrefina Bulnez en bolsa 1 kg_7.jpg
Sal fina Celusal 100 g.;$1.849,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Celusal 100 g_6.jpg
Sal gruesa Celusal paquete 1 kg.;$2.445,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Celusal paquete 1 kg_5.jpg
Sal entrefina Celusal parrilla paquete 1 kg.;$2.445,00;D:/python/scrapling/imagenes_productos_carrefour\Sal entrefina Celusal parrilla paquete 1_10.jpg
Sal gruesa Dos Anclas en paquete 1 kg.;$2.459,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Dos Anclas en paquete 1 kg_9.jpg
