Producto;Precio;Imagen
Agua mineral sin gas Carrefour Classic 2 lts;$959,20;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Carrefour Classic 2_6.jpg
Soda Bulnez 2,25 lts;$1.190,00;D:/python/scrapling/imagenes_productos_carrefour\Soda Bulnez 225 lts_9.jpg
Agua mineral sin gas Villa del Sur 2,25 lts;$1.532,67;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villa del Sur 225 l_3.jpg
Soda Carrefour Classic sifón 2 lts;$1.554,80;D:/python/scrapling/imagenes_productos_carrefour\Soda Carrefour Classic sifón 2 lts_0.jpg
Agua saborizada limoneto H2OH con gas 2,25 lts;$1.692,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada limoneto H2OH con gas 22_11.jpg
Soda saldan sifón 2 lts;$1.800,00;D:/python/scrapling/imagenes_productos_carrefour\Soda saldan sifón 2 lts_8.jpg
Agua saborizada de pera Aquarius 2,25 lts;$2.550,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de pera Aquarius 225 lts_10.jpg
Agua mineral Carrefour bidón 6,25 lts;$2.750,10;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral Carrefour bidón 625 lts_4.jpg
Agua de mesa sin gas Bulnez bidón 6,5 lts;$2.790,00;D:/python/scrapling/imagenes_productos_carrefour\Agua de mesa sin gas Bulnez bidón 65 lts_5.jpg
Agua de mesa sin gas Carrefour Classic bidón 6.5 lts;$2.904,60;D:/python/scrapling/imagenes_productos_carrefour\Agua de mesa sin gas Carrefour Classic b_15.jpg
