Producto;Precio;Imagen
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_4.jpg
Harina de trigo Morixe 000 1 kg.;$979,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_1.jpg
Harina leudante Bulnez 1 kg;$991,90;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Bulnez 1 kg_6.jpg
Harina 0000 Chacabuco 1 kg.;$1.199,00;D:/python/scrapling/imagenes_productos_carrefour\Harina 0000 Chacabuco 1 kg_5.jpg
Harina de trigo Morixe 0000 1 kg.;$1.299,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_2.jpg
Harina de trigo Pureza 0000 1 kg.;$1.335,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Pureza 0000 1 kg_3.jpg
Harina leudante Chacabuco 1 kg;$1.345,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_12.jpg
Harina leudante Blancaflor 1 kg.;$1.461,75;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Blancaflor 1 kg_0.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.478,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_13.jpg
Harina integral Pureza 1 kg.;$1.799,00;D:/python/scrapling/imagenes_productos_carrefour\Harina integral Pureza 1 kg_9.jpg
