Producto;Precio;Imagen
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_1.jpg
Harina de trigo 0000 Chacabuco 1 kg.;$1.289,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo 0000 Chacabuco 1 kg_4.jpg
Harina de trigo Morixe 0000 1 kg.;$1.369,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_0.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.385,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_11.jpg
Harina leudante Chacabuco 1 kg;$1.479,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_9.jpg
Harina de trigo Pureza 0000 1 kg.;$1.485,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Pureza 0000 1 kg_6.jpg
Harina leudante Caserita x 1 kg;$1.499,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Caserita x 1 kg_15.jpg
Harina integral fina Chacabuco 1 kg.;$1.589,00;D:/python/scrapling/imagenes_productos_carrefour\Harina integral fina Chacabuco 1 kg_13.jpg
Polenta instantánea Presto Pronta en bolsa 490 g.;$1.599,00;D:/python/scrapling/imagenes_productos_carrefour\Polenta instantánea Presto Pronta en bol_10.jpg
Harina Pureza especial para pizzas 1 kg.;$2.029,00;D:/python/scrapling/imagenes_productos_carrefour\Harina Pureza especial para pizzas 1 kg_5.jpg
