Producto;Precio;Imagen
Vinagre de alcohol Carrefour classic 1 l.;$1.305,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Carrefour classic 1 l_4.jpg
Vinagre de alcohol Casalta 1 l.;$1.709,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Casalta 1 l_9.jpg
Aceite de girasol Carrefour Classic  alto omega pet 900 cc.;$3.055,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic  alt_2.jpg
Aceite de girasol Carrefour Classic pet 900 ml;$3.055,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic pet _10.jpg
Aceite de girasol Legitimo 900 cc.;$3.329,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Legitimo 900 cc_12.jpg
Aceite en aerosol Carrefour classic girasol 150 cc.;$3.539,90;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Carrefour classic gira_7.jpg
Aceite de girasol Cocinero 900 cc.;$3.889,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Cocinero 900 cc_8.jpg
Aceite en aerosol Cañuelas de girasol 187 cc.;$3.915,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Cañuelas de girasol 18_15.jpg
Aceite de girasol Pureza 900 cc.;$4.255,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Pureza 900 cc_13.jpg
Aceite en aerosol Natura 120 cc.;$4.419,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Natura 120 cc_11.jpg
