Producto;Precio;Imagen
Harina de Trigo 000 Caserita x 1 kg;$669,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_4.jpg
Harina de trigo Morixe 000 1 kg.;$1.049,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_2.jpg
Harina leudante Bulnez 1 kg;$1.250,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Bulnez 1 kg_6.jpg
Harina de trigo Pureza 0000 1 kg.;$1.489,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Pureza 0000 1 kg_8.jpg
Harina de trigo Morixe 0000 1 kg.;$1.509,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_3.jpg
Harina leudante Chacabuco 1 kg;$1.579,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_9.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.590,00;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_13.jpg
Polenta instantánea Presto Pronta en bolsa 490 g.;$1.599,00;D:/python/scrapling/imagenes_productos_carrefour\Polenta instantánea Presto Pronta en bol_7.jpg
Harina integral fina Chacabuco 1 kg.;$1.699,00;D:/python/scrapling/imagenes_productos_carrefour\Harina integral fina Chacabuco 1 kg_15.jpg
Harina leudante Pureza con vitamina D 1 kg.;$1.829,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Pureza con vitamina D 1 _10.jpg
