Producto;Precio;Imagen
Agua mineral sin gas Carrefour Classic 2 lts;$1.188,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Carrefour Classic 2_3.jpg
Soda Bulnez 2,25 lts;$1.345,00;D:/python/scrapling/imagenes_productos_carrefour\Soda Bulnez 225 lts_14.jpg
Soda Carrefour Classic sifón 2 lts;$1.610,00;D:/python/scrapling/imagenes_productos_carrefour\Soda Carrefour Classic sifón 2 lts_0.jpg
Agua saborizada limoneto H2OH con gas 2,25 lts;$1.692,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada limoneto H2OH con gas 22_4.jpg
Agua saborizada citrus H2OH con gas 2,25 lts;$1.692,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada citrus H2OH con gas 225 _10.jpg
Soda saldan sifón 2 lts;$1.800,00;D:/python/scrapling/imagenes_productos_carrefour\Soda saldan sifón 2 lts_12.jpg
Agua saborizada de pomelo Levité 2,25 lts;$2.203,50;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de pomelo Levité 225 lts_6.jpg
Agua saborizada de manzana Levité 2,25 lts;$2.203,50;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de manzana Levité 225 lt_13.jpg
Agua mineral sin gas Villa del Sur 2,25 lts;$2.449,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villa del Sur 225 l_8.jpg
Agua saborizada de pera Aquarius 2,25 lts;$2.700,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada de pera Aquarius 225 lts_9.jpg
