Producto;Precio;Imagen
Medallón de merluza rebozados 100 g.;$1.165,00;D:/python/scrapling/imagenes_productos_carrefour\Medallón de merluza rebozados 100 g_10.jpg
Hamburguesa congelada Carrefour 2 u.;$2.600,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa congelada Carrefour 2 u_11.jpg
Hamburguesas de pollo Granja tres Arroyos 166 g.;$2.800,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesas de pollo Granja tres Arroyo_9.jpg
Medallones de pollo Lucchetti en bolsa 280 g;$5.249,00;D:/python/scrapling/imagenes_productos_carrefour\Medallones de pollo Lucchetti en bolsa 2_15.jpg
Medallón de carne Paty express en caja 4 uni;$5.955,00;D:/python/scrapling/imagenes_productos_carrefour\Medallón de carne Paty express en caja 4_4.jpg
Hamburguesa Swift clásica 4 u;$6.329,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Swift clásica 4 u_8.jpg
Hamburguesa Swift casera 2 u.;$7.629,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Swift casera 2 u_14.jpg
Hamburguesa Paty 72 g. caja x 4 uni;$8.165,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Paty 72 g caja x 4 uni_12.jpg
Hamburguesa Paty clásico en caja 4 uni;$9.150,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa Paty clásico en caja 4 uni_3.jpg
Hamburguesa de carne Unión ganadera 4 uni;$10.439,00;D:/python/scrapling/imagenes_productos_carrefour\Hamburguesa de carne Unión ganadera 4 un_5.jpg
