Producto;Precio;Imagen
Agua mineral sin gas Carrefour Classic 2 lts;$1.311,20;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Carrefour Classic 2_3.jpg
Agua mineralizada sin gas Cellier Favaloro 2 lts;$1.345,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineralizada sin gas Cellier Favalo_11.jpg
Soda Carrefour Classic sifón 2 lts;$1.554,80;D:/python/scrapling/imagenes_productos_carrefour\Soda Carrefour Classic sifón 2 lts_0.jpg
Soda saldan sifón 2 lts;$1.800,00;D:/python/scrapling/imagenes_productos_carrefour\Soda saldan sifón 2 lts_12.jpg
Agua mineralizada sin gas Glaciar bajo sodio 2 lts;$2.027,35;D:/python/scrapling/imagenes_productos_carrefour\Agua mineralizada sin gas Glaciar bajo s_15.jpg
Agua mineral sin gas Villa del Sur 2,25 lts;$2.449,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villa del Sur 225 l_9.jpg
Agua mineral sin gas Villavicencio 2 lts;$2.530,00;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral sin gas Villavicencio 2 lts_2.jpg
Agua saborizada limoneto H2OH con gas 2,25 lts;$2.655,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada limoneto H2OH con gas 22_7.jpg
Agua saborizada citrus H2OH con gas 2,25 lts;$2.655,00;D:/python/scrapling/imagenes_productos_carrefour\Agua saborizada citrus H2OH con gas 225 _13.jpg
Agua mineral Carrefour bidón 6,25 lts;$3.373,10;D:/python/scrapling/imagenes_productos_carrefour\Agua mineral Carrefour bidón 625 lts_1.jpg
