Producto;Precio;Imagen
Cerveza rubia Brahma 354 ml;$966,75;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Brahma 354 ml_15.jpg
Cerveza blanca Quilmes sin alcohol 473 ml;$1.000,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes sin alcohol 473 m_2.jpg
Cerveza blanca Quilmes Bajo cero en lata 473 ml;$1.106,25;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes Bajo cero en lata_6.jpg
Cerveza Honey República Artesanal en lata 473 ml;$1.290,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza Honey República Artesanal en lat_12.jpg
Cerveza Amber República Artesanal en lata 473 ml;$1.290,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza Amber República Artesanal en lat_13.jpg
Cerveza light Michelob Ultra 473 ml;$1.362,50;D:/python/scrapling/imagenes_productos_carrefour\Cerveza light Michelob Ultra 473 ml_0.jpg
Cerveza blanca sin alcohol Corona 0.0% 330 ml;$1.700,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca sin alcohol Corona 00 330_1.jpg
Cerveza rubia Budweiser 473 ml;$1.709,50;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Budweiser 473 ml_9.jpg
Cerveza rubia Andes Origen 473 ml;$1.755,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Andes Origen 473 ml_3.jpg
Cerveza negra Quilmes Stout 473 ml;$1.781,25;D:/python/scrapling/imagenes_productos_carrefour\Cerveza negra Quilmes Stout 473 ml_5.jpg
