Producto;Precio;Imagen
Arroz largo fino Bulnez 500 grs;$649,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Bulnez 500 grs_13.jpg
Arroz Molinos Ala largo fino 00000 bolsa 500 g.;$1.050,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz Molinos Ala largo fino 00000 bolsa_5.jpg
Arroz blanco Shangrila 1 kg;$1.050,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz blanco Shangrila 1 kg_7.jpg
Arroz parboil Lucchetti 500 g.;$1.109,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Lucchetti 500 g_8.jpg
Arroz integral Molinos Ala bolsa 500 g.;$1.189,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz integral Molinos Ala bolsa 500 g_11.jpg
Arroz largo fino Bulnez 1 kg;$1.290,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino Bulnez 1 kg_9.jpg
Arroz integral Gallo en bolsa 500 g.;$1.340,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz integral Gallo en bolsa 500 g_3.jpg
Arroz largo fino 00000 Dos Hermanos bolsa 1 kg.;$1.770,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz largo fino 00000 Dos Hermanos bols_12.jpg
Arroz doble Gallo 500 g.;$1.870,00;D:/python/scrapling/imagenes_productos_carrefour\Arroz doble Gallo 500 g_6.jpg
Arroz parboil Carrefour Classic en bolsa 1 kg.;$1.870,60;D:/python/scrapling/imagenes_productos_carrefour\Arroz parboil Carrefour Classic en bolsa_1.jpg
