Producto;Precio;Imagen
Leche ulta parcial descremada Carrefour classic sachet 1 lt.;$1.370,80;D:/python/scrapling/imagenes_productos_carrefour\Leche ulta parcial descremada Carrefour _11.jpg
Leche ultra entera Carrefour classic sachet 1 lt.;$1.370,80;D:/python/scrapling/imagenes_productos_carrefour\Leche ultra entera Carrefour classic sac_13.jpg
Leche La Serenísima ultra entera multivit 3% sachet 1 lt;$1.650,00;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima ultra entera multivi_10.jpg
Leche La Serenísima ultra parc descremada multivit 1% sachet 1 lt;$1.650,00;D:/python/scrapling/imagenes_productos_carrefour\Leche La Serenísima ultra parc descremad_12.jpg
Leche UAT parcialmente descremada Carrefour classic brik 1 lt.;$1.682,60;D:/python/scrapling/imagenes_productos_carrefour\Leche UAT parcialmente descremada Carref_0.jpg
Leche UAT entera Carrefour classic brik 1 lt.;$1.682,60;D:/python/scrapling/imagenes_productos_carrefour\Leche UAT entera Carrefour classic brik _2.jpg
Leche parcialmente descremada UAT Carrefour classic tetra 1 lt.;$1.682,60;D:/python/scrapling/imagenes_productos_carrefour\Leche parcialmente descremada UAT Carref_6.jpg
Leche entera UAT Carrefour classic tetra 1 lt.;$1.682,60;D:/python/scrapling/imagenes_productos_carrefour\Leche entera UAT Carrefour classic tetra_9.jpg
Leche descremada La Serenísima UAT proteinas 1 l.;$2.066,25;D:/python/scrapling/imagenes_productos_carrefour\Leche descremada La Serenísima UAT prote_1.jpg
Leche descremada larga vida La Serenísima cero lactosa 1 l.;$2.066,25;D:/python/scrapling/imagenes_productos_carrefour\Leche descremada larga vida La Serenísim_4.jpg
