Producto;Precio;Imagen
Papel higiénico Higienol Fresh hoja simple 30 mts 4 uni;$1.474,85;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Higienol Fresh hoja simp_3.jpg
Papel higie´nico Bulnez hoja simple x4 30 mts;$1.567,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higienico Bulnez hoja simple x4 30_14.jpg
Papel higiénico hoja simple Carrefour Essential 4 x 30 mts;$1.901,90;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Carrefour Es_2.jpg
Papel higiénico Felpita hoja simple 4 x 30 m.;$2.599,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Felpita hoja simple 4 x _13.jpg
Papel higiénico doble hoja Higienol plus x4 30 mts;$2.787,85;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Higienol plus_0.jpg
Papel higiénico Higienol Premium doble hoja 30 mts 4 uni;$3.067,35;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Higienol Premium doble h_10.jpg
Papel higiénico doble hoja Carrefour Essential 4 x 30 mts;$3.338,70;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Carrefour Ess_5.jpg
Papel higiénico doble hoja Elegante 4 x 30 m.;$4.150,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico doble hoja Elegante 4 x _6.jpg
Papel higiénico hoja simple Carrefour Essential x4 80 mts.;$5.106,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico hoja simple Carrefour Es_1.jpg
Papel higiénico Elite Ultra Suave doble hoja 30 mts 4 uni;$5.165,00;D:/python/scrapling/imagenes_productos_carrefour\Papel higiénico Elite Ultra Suave doble _7.jpg
