Producto;Precio;Imagen
Limpiador Vidrios y Multiuso Cif Expert Doypack 450 ml;$1.517,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Vidrios y Multiuso Cif Expert _2.jpg
Limpiador multiuso Multimax para diluir lavanda (rinde 5 litros) 150 ml.;$1.949,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador multiuso Multimax para diluir _1.jpg
Limpiador multiuso Multimax para diluir citrico limón (rinde 5 litros) 150 ml.;$1.949,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador multiuso Multimax para diluir _15.jpg
Limpiador líquido aromatizante Poett frescura de lavanda 900 ml.;$2.439,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett fre_6.jpg
Limpiador líquido aromatizante Poett frescura de lavanda 1.8 lts.;$2.778,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett fre_0.jpg
Limpiador líquido aromatizante Poett alegra tu día 1.8 lts.;$2.778,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett ale_5.jpg
Limpiador líquido aromatizante Poett flores de primavera 1.8 lts.;$2.778,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett flo_8.jpg
Limpiador líquido aromatizante Poett suavidad de algodón 1.8 lts.;$2.778,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett sua_12.jpg
Limpiador Multisuperficies Cif Original Ultra Brillo Doypack 380 ml;$3.079,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Multisuperficies Cif Original _14.jpg
Limpiador Cif repuesto pisos plastificados 450 cc.;$3.235,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Cif repuesto pisos plastificad_10.jpg
