Producto;Precio;Imagen
Vinagre de alcohol Casalta 1 l.;$1.709,00;D:/python/scrapling/imagenes_productos_carrefour\Vinagre de alcohol Casalta 1 l_8.jpg
Aceite en aerosol Carrefour classic girasol 150 cc.;$2.902,90;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Carrefour classic gira_7.jpg
Aceite de girasol Carrefour Classic  alto omega pet 900 cc.;$3.055,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic  alt_2.jpg
Aceite de girasol Carrefour Classic pet 900 ml;$3.055,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Carrefour Classic pet _10.jpg
Jugo de limón Minerva pet 500 cc.;$3.299,00;D:/python/scrapling/imagenes_productos_carrefour\Jugo de limón Minerva pet 500 cc_15.jpg
Aceite de girasol Cocinero 900 cc.;$3.889,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Cocinero 900 cc_6.jpg
Aceite en aerosol Cañuelas de girasol 187 cc.;$3.915,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Cañuelas de girasol 18_12.jpg
Aceite de girasol Pureza 900 cc.;$4.255,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol Pureza 900 cc_13.jpg
Aceite en aerosol Natura 120 cc.;$4.419,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite en aerosol Natura 120 cc_9.jpg
Aceite de girasol alto omega Carrefour Classic pet 1.5 lts;$5.029,00;D:/python/scrapling/imagenes_productos_carrefour\Aceite de girasol alto omega Carrefour C_1.jpg
