Producto;Precio;Imagen
Yogur Griego sabor vainilla Yogurísimo 140 grs;$1.376,25;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor vainilla Yogurísimo 1_4.jpg
Yogur Griego sabor frutilla Yogurísimo 140 grs;$1.376,25;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego sabor frutilla Yogurísimo 1_5.jpg
Yogur entero natural Tregar sin azúcar en pote 140 g.;$1.850,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur entero natural Tregar sin azúcar e_10.jpg
Yogur Griego natural sin endulzar Yogurísimo 190 grs;$1.986,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego natural sin endulzar Yogurí_1.jpg
Yogur Griego natural endulzado Yogurísimo 190 grs;$2.058,75;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego natural endulzado Yogurísim_13.jpg
Yogur cremoso Milkaut sabor natural en pote 180 g.;$2.075,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur cremoso Milkaut sabor natural en p_7.jpg
Yogur Griego con Frutilla Yogurísimo 125 grs;$2.216,25;D:/python/scrapling/imagenes_productos_carrefour\Yogur Griego con Frutilla Yogurísimo 125_14.jpg
Yogur bebible entero Carrefour Classic sabor frutilla 900 ml;$2.294,40;D:/python/scrapling/imagenes_productos_carrefour\Yogur bebible entero Carrefour Classic s_12.jpg
Yogur batido Ser PRO+ con proteínas sabor natural 175 grs;$2.700,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_2.jpg
Yogur batido Ser PRO+ con proteínas sabor frutos rojos 175 grs;$2.700,00;D:/python/scrapling/imagenes_productos_carrefour\Yogur batido Ser PRO con proteínas sabor_3.jpg
