Producto;Precio;Imagen
Cerveza rubia Brahma 354 ml;$966,75;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Brahma 354 ml_14.jpg
Cerveza blanca Quilmes Bajo cero en lata 473 ml;$1.106,25;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes Bajo cero en lata_3.jpg
Cerveza negra Mecklenburger Premium Dunkel 500 ml;$1.490,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza negra Mecklenburger Premium Dunk_13.jpg
Cerveza blanca Amstel Lager pura malta 473 ml;$1.625,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Amstel Lager pura malta 4_4.jpg
Cerveza blanca sin alcohol Corona 0.0% 330 ml;$1.700,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca sin alcohol Corona 00 330_0.jpg
Cerveza rubia Budweiser 473 ml;$1.725,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Budweiser 473 ml_7.jpg
Cerveza rubia Brahma 473 ml;$1.875,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza rubia Brahma 473 ml_10.jpg
Cerveza sin alcohol Heineken en lata 473 ml;$2.015,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza sin alcohol Heineken en lata 473_9.jpg
Cerveza blanca Stella Artois 473 ml;$2.340,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Stella Artois 473 ml_1.jpg
Cerveza blanca Quilmes 1890 retornable 1 lt;$2.625,00;D:/python/scrapling/imagenes_productos_carrefour\Cerveza blanca Quilmes 1890 retornable 1_8.jpg
