Producto;Precio;Imagen
Queso La Serenísima cremón light pote 280 g.;$2.727,75;D:/python/scrapling/imagenes_productos_carrefour\Queso La Serenísima cremón light pote 28_5.jpg
Queso crema Tonadita cremette light 290 g.;$2.999,00;D:/python/scrapling/imagenes_productos_carrefour\Queso crema Tonadita cremette light 290 _10.jpg
La Paulina queso crema tracidional 290 grs;$3.109,00;D:/python/scrapling/imagenes_productos_carrefour\La Paulina queso crema tracidional 290 g_7.jpg
Queso crema clásico Casancrem 290 grs;$3.436,67;D:/python/scrapling/imagenes_productos_carrefour\Queso crema clásico Casancrem 290 grs_6.jpg
Queso blanco original La SerenÍsima clásico 290 grs;$3.699,00;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco original La SerenÍsima clás_8.jpg
Queso blanco light La SerenÍsima Clásico 290 grs;$3.699,00;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco light La SerenÍsima Clásico_11.jpg
Queso untable Finlandia light pote 290 g.;$5.135,00;D:/python/scrapling/imagenes_productos_carrefour\Queso untable Finlandia light pote 290 g_4.jpg
Queso untable Finlandia pote 290 g.;$5.135,00;D:/python/scrapling/imagenes_productos_carrefour\Queso untable Finlandia pote 290 g_12.jpg
Queso crema Casancrem clásico 500 grs;$5.339,33;D:/python/scrapling/imagenes_productos_carrefour\Queso crema Casancrem clásico 500 grs_3.jpg
Queso blanco balance Casancrem 500 grs;$5.339,33;D:/python/scrapling/imagenes_productos_carrefour\Queso blanco balance Casancrem 500 grs_9.jpg
