Producto;Precio;Imagen
Pañal Carrefour baby talle XXG hiperpack 26 uni;$9.390,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle XXG hiperpack_0.jpg
Pañal Carrefour baby talle G hiperpack 32 uni;$9.390,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle G hiperpack 3_6.jpg
Pañal Carrefour baby talle P hiperpack 44 uni;$9.390,60;D:/python/scrapling/imagenes_productos_carrefour\Pañal Carrefour baby talle P hiperpack 4_8.jpg
Pañales Huggies Natural Care RN 34 uni;$12.509,40;D:/python/scrapling/imagenes_productos_carrefour\Pañales Huggies Natural Care RN 34 uni_1.jpg
Pañales Babysec ultrasoft XG 32 uni;$15.750,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales Babysec ultrasoft XG 32 uni_9.jpg
Pañales Estrella talle XXG 34 u.;$19.069,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales Estrella talle XXG 34 u_11.jpg
Pañales talle XG Toddler Deluxe 30 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle XG Toddler Deluxe 30 uni_2.jpg
Pañales talle XXG Toddler Deluxe 28 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle XXG Toddler Deluxe 28 uni_3.jpg
Pañales talle G Toddler Deluxe 38 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle G Toddler Deluxe 38 uni_4.jpg
Pañales talle M Toddler Deluxe 46 uni;$19.470,00;D:/python/scrapling/imagenes_productos_carrefour\Pañales talle M Toddler Deluxe 46 uni_5.jpg
