Producto;Precio;Imagen
Sal fina Bulnez en bolsa 500 g.;$809,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Bulnez en bolsa 500 g_2.jpg
Sal fina Dos Estrellas 500 g.;$849,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Dos Estrellas 500 g_1.jpg
Sal fina Carrefour Classic en bolsa 500 grs;$1.173,90;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Carrefour Classic en bolsa 500 _11.jpg
Sal gruesa Celusal 500 g.;$1.479,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Celusal 500 g_6.jpg
Sal fina Dos Anclas en paquete 500 grs;$1.489,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Dos Anclas en paquete 500 grs_7.jpg
Sal gruesa Dos Estrellas 1 kg.;$1.499,00;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Dos Estrellas 1 kg_12.jpg
Sal fina Celusal paquete 500 g.;$1.549,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Celusal paquete 500 g_0.jpg
Sal fina Dos Anclas caja 500 g.;$1.679,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Dos Anclas caja 500 g_3.jpg
Sal fina Celusal caja 500 g.;$1.785,00;D:/python/scrapling/imagenes_productos_carrefour\Sal fina Celusal caja 500 g_5.jpg
Sal gruesa Carrefour Classic 1 kg;$2.106,80;D:/python/scrapling/imagenes_productos_carrefour\Sal gruesa Carrefour Classic 1 kg_4.jpg
