Producto;Precio;Imagen
Sal Fina Dos Anclas 500 Gr;$1.039,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Dos Anclas 500 Gr_1.jpg
Sal Fina Aliada 500 G;$1.059,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Aliada 500 G_2.jpg
Sal Check Fina 500 G;$1.159,00;D:/python/scrapling/imagenes_productos_chango\Sal Check Fina 500 G_9.jpg
Sal Entrefina Parrillera Dos Anclas 500 Gr;$1.419,00;D:/python/scrapling/imagenes_productos_chango\Sal Entrefina Parrillera Dos Anclas 500 _6.jpg
Sal Gruesa Dos Anclas 500 Gr;$1.459,00;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Dos Anclas 500 Gr_7.jpg
Sal Gruesa Paquete Celusal 500 Gr;$1.579,00;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Paquete Celusal 500 Gr_13.jpg
Sal Gruesa Aliada 1 Kg;$1.589,00;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Aliada 1 Kg_5.jpg
Sal Gruesa Check 1 Kg;$1.589,00;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Check 1 Kg_8.jpg
Sal Fina Celusal Paquete 500 Gr;$1.669,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Celusal Paquete 500 Gr_0.jpg
Sal Fina Dos Anclas 500 Gr;$1.679,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Dos Anclas 500 Gr_4.jpg
