Producto;Precio;Imagen
Galletita Jamon Saladix 100 Gr;$1.046,00;D:/python/scrapling/imagenes_productos_chango\Galletita Jamon Saladix 100 Gr_5.jpg
Galletita Pizza Saladix 100 Gr;$1.046,00;D:/python/scrapling/imagenes_productos_chango\Galletita Pizza Saladix 100 Gr_8.jpg
Palitos Krachitos Salados 110g;$1.206,00;D:/python/scrapling/imagenes_productos_chango\Palitos Krachitos Salados 110g_2.jpg
Galletita Snacks Rex 125 Gr;$1.506,00;D:/python/scrapling/imagenes_productos_chango\Galletita Snacks Rex 125 Gr_22.jpg
Papas Fritas Quento Queso Crema Y Ciboulette 82 G;$1.719,33;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Quento Queso Crema Y Ciboul_3.jpg
Papas Fritas Quento Jamón Serrano 82 G;$1.719,33;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Quento Jamón Serrano 82 G_19.jpg
Galletita Club Social Sabor Original 144gr;$1.999,33;D:/python/scrapling/imagenes_productos_chango\Galletita Club Social Sabor Original 144_9.jpg
Galletitas Snacks Rex Sabor Original 225 G;$2.159,33;D:/python/scrapling/imagenes_productos_chango\Galletitas Snacks Rex Sabor Original 225_13.jpg
Galletitas Snacks Kesitas Queso 250 G;$2.159,33;D:/python/scrapling/imagenes_productos_chango\Galletitas Snacks Kesitas Queso 250 G_14.jpg
Palitos Sabor A Queso Pehuamar 165 G;$2.332,67;D:/python/scrapling/imagenes_productos_chango\Palitos Sabor A Queso Pehuamar 165 G_16.jpg
