Producto;Precio;Imagen
Leche Chocolatada Las Tres Niñas Libre De Sellos 200 Ml;$949,50;D:/python/scrapling/imagenes_productos_chango\Leche Chocolatada Las Tres Niñas Libre D_22.jpg
Leche Entera La Serenisima Fort C 200 Cc;$974,25;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenisima Fort C 200 Cc_16.jpg
Leche Descremada Larga Vida Yatasto 1 Lt;$1.699,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Larga Vida Yatasto 1 Lt_12.jpg
Leche Entera Casanto 1 L;$1.869,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Casanto 1 L_11.jpg
Leche Descremada Casanto 1 L;$1.869,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Casanto 1 L_15.jpg
Leche Parcialmente Descremada San Ignacio Larga Vida 1 L;$1.899,00;D:/python/scrapling/imagenes_productos_chango\Leche Parcialmente Descremada San Ignaci_8.jpg
Leche Entera Las Tres Niñas Clásica 1 L;$1.964,25;D:/python/scrapling/imagenes_productos_chango\Leche Entera Las Tres Niñas Clásica 1 L_2.jpg
Leche Las Tres Niñas Liviana 1 L;$1.964,25;D:/python/scrapling/imagenes_productos_chango\Leche Las Tres Niñas Liviana 1 L_9.jpg
Leche Entera La Serenísima Multivitaminas 3% 1 L;$1.975,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenísima Multivitamina_4.jpg
Leche Descremada La Serenísima Reducida En Lactosa 1 L;$1.975,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada La Serenísima Reducida _6.jpg
