Producto;Precio;Imagen
Arroz Largo Fino Maximo 500 G;$779,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Maximo 500 G_6.jpg
Arroz Largo Fino Lucchetti 500 G;$969,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Lucchetti 500 G_11.jpg
Arroz Largo Fino Gallo Selección 500 G;$1.159,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Gallo Selección 500 G_9.jpg
Arroz Parboil Molinos Ala 500 G;$1.259,00;D:/python/scrapling/imagenes_productos_chango\Arroz Parboil Molinos Ala 500 G_18.jpg
Arroz Parboil Gallo Oro Selección 500 G;$1.319,00;D:/python/scrapling/imagenes_productos_chango\Arroz Parboil Gallo Oro Selección 500 G_1.jpg
Arroz Molinos Ala Integral 500 Gr;$1.369,00;D:/python/scrapling/imagenes_productos_chango\Arroz Molinos Ala Integral 500 Gr_13.jpg
Arroz Cañuelas Parboil 500 G;$1.429,00;D:/python/scrapling/imagenes_productos_chango\Arroz Cañuelas Parboil 500 G_17.jpg
Arroz Check Largo Fino 1 Kg;$1.489,00;D:/python/scrapling/imagenes_productos_chango\Arroz Check Largo Fino 1 Kg_0.jpg
Arroz Largo Fino Carogran 00000 1 Kg;$1.489,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Carogran 00000 1 Kg_15.jpg
Arroz Cañuelas Grano Largo 1 Kg;$1.719,00;D:/python/scrapling/imagenes_productos_chango\Arroz Cañuelas Grano Largo 1 Kg_19.jpg
