Producto;Precio;Imagen
Harina De Trigo Caserita Tipo 000 1 Kg;$899,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 000 1 Kg_2.jpg
Harina De Trigo Caserita Tipo 0000 1 Kg;$999,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 0000 1 Kg_9.jpg
Harina De Trigo Chacabuco 000 1 Kg;$1.039,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Chacabuco 000 1 Kg_11.jpg
Harina Cañuelas 000 1kg;$1.089,00;D:/python/scrapling/imagenes_productos_chango\Harina Cañuelas 000 1kg_22.jpg
Harina 000 Morixe X 1 Kg;$1.109,00;D:/python/scrapling/imagenes_productos_chango\Harina 000 Morixe X 1 Kg_12.jpg
Polenta Instantánea Prestopronta 490 G;$1.229,25;D:/python/scrapling/imagenes_productos_chango\Polenta Instantánea Prestopronta 490 G_1.jpg
Harina 0000 Chacabuco 1 Kg;$1.369,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Chacabuco 1 Kg_6.jpg
Avena Instantánea Morixe 400 G;$1.429,35;D:/python/scrapling/imagenes_productos_chango\Avena Instantánea Morixe 400 G_4.jpg
Harina Leudante Caserita 1 Kg;$1.499,00;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Caserita 1 Kg_17.jpg
Polenta Molinos Ala Instantánea 730 G;$1.529,00;D:/python/scrapling/imagenes_productos_chango\Polenta Molinos Ala Instantánea 730 G_20.jpg
