Producto;Precio;Imagen
Soda Ivess Menos Sodio 1.75 L;$1.399,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess Menos Sodio 175 L_5.jpg
Agua Mineral Sin Gas Check 2 L;$1.479,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Check 2 L_8.jpg
Agua Saborizada H2oh! Still Sabor Limoneto 2 L;$1.524,50;D:/python/scrapling/imagenes_productos_chango\Agua Saborizada H2oh Still Sabor Limonet_21.jpg
Agua Saborizada H2oh! Still Sabor Pomelo 2 L;$1.524,50;D:/python/scrapling/imagenes_productos_chango\Agua Saborizada H2oh Still Sabor Pomelo _22.jpg
Agua Mineralizada Cellier 2 Lts;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineralizada Cellier 2 Lts_1.jpg
Soda Ivess 2,25 L;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess 225 L_4.jpg
Agua Mineral Sin Gas Villa Del Sur 2,25 Lt;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Villa Del Sur 225 L_14.jpg
Sifón De Soda Saldan 2 L;$1.699,00;D:/python/scrapling/imagenes_productos_chango\Sifón De Soda Saldan 2 L_10.jpg
Agua Con Gas Sifón Sierra De Los Padres 1.75 Lt;$1.749,00;D:/python/scrapling/imagenes_productos_chango\Agua Con Gas Sifón Sierra De Los Padres _7.jpg
Agua Cellier Favaloro Con Gas 2 L;$1.749,00;D:/python/scrapling/imagenes_productos_chango\Agua Cellier Favaloro Con Gas 2 L_12.jpg
