Producto;Precio;Imagen
Sal Fina Aliada 500 G;$1.059,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Aliada 500 G_1.jpg
Sal Check Fina 500 G;$1.159,00;D:/python/scrapling/imagenes_productos_chango\Sal Check Fina 500 G_8.jpg
Sal Fina Dos Anclas 500 Gr;$1.199,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Dos Anclas 500 Gr_5.jpg
Sal Entrefina Parrillera Dos Anclas 500 Gr;$1.369,00;D:/python/scrapling/imagenes_productos_chango\Sal Entrefina Parrillera Dos Anclas 500 _6.jpg
Sal Gruesa Dos Anclas 500 Gr;$1.409,00;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Dos Anclas 500 Gr_7.jpg
Sal Fina Dos Anclas 500 Gr;$1.429,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Dos Anclas 500 Gr_2.jpg
Sal Entrefina Celusal Para Parrilla Paquete 500gr;$1.479,00;D:/python/scrapling/imagenes_productos_chango\Sal Entrefina Celusal Para Parrilla Paqu_19.jpg
Pimienta Negra Alicante Molida Sin Tacc 25gr;$1.539,00;D:/python/scrapling/imagenes_productos_chango\Pimienta Negra Alicante Molida Sin Tacc _10.jpg
Sal Fina Celusal Paquete 500 Gr;$1.559,00;D:/python/scrapling/imagenes_productos_chango\Sal Fina Celusal Paquete 500 Gr_0.jpg
Sal Gruesa Aliada 1 Kg;$1.589,00;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Aliada 1 Kg_4.jpg
