Producto;Precio;Imagen
Sal Fina Aliada 500 G;$794,25;D:/python/scrapling/imagenes_productos_chango\Sal Fina Aliada 500 G_2.jpg
Sal Check Fina 500 G;$869,25;D:/python/scrapling/imagenes_productos_chango\Sal Check Fina 500 G_10.jpg
Pimienta Negra Alicante Molida Sin Tacc 25gr;$1.000,35;D:/python/scrapling/imagenes_productos_chango\Pimienta Negra Alicante Molida Sin Tacc _9.jpg
Sal Entrefina Parrillera Dos Anclas 500 Gr;$1.064,25;D:/python/scrapling/imagenes_productos_chango\Sal Entrefina Parrillera Dos Anclas 500 _6.jpg
Sal Gruesa Dos Anclas 500 Gr;$1.094,25;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Dos Anclas 500 Gr_7.jpg
Sal Gruesa Paquete Celusal 500 Gr;$1.109,25;D:/python/scrapling/imagenes_productos_chango\Sal Gruesa Paquete Celusal 500 Gr_14.jpg
Sal Entrefina Celusal Para Parrilla Paquete 500gr;$1.109,25;D:/python/scrapling/imagenes_productos_chango\Sal Entrefina Celusal Para Parrilla Paqu_18.jpg
Pimienta Negra La Campagnola Molida 23 G;$1.110,85;D:/python/scrapling/imagenes_productos_chango\Pimienta Negra La Campagnola Molida 23 G_16.jpg
Pimienta Negra Molida Dos Anclas 25 Gr;$1.110,85;D:/python/scrapling/imagenes_productos_chango\Pimienta Negra Molida Dos Anclas 25 Gr_19.jpg
Sal Fina Dos Anclas 500 Gr;$1.116,75;D:/python/scrapling/imagenes_productos_chango\Sal Fina Dos Anclas 500 Gr_1.jpg
